-0.08223878	-0.04624543	0.06641907	-0.011620447	-0.025440363	0.048839726	0.024692306	-0.07263323	0.013796764	-0.0006609243	-0.014887098	-0.03694425	-0.019261928	0.026721533	-0.0035784128	-0.0033686582
0.12388433	-0.013970188	-0.35685506	0.083892636	0.034250822	-0.18032058	-0.07476628	-0.060857166	0.08220188	0.035299245	-0.09540335	0.023507282	-0.06726438	-0.0042255996	-0.14180204	0.05999843
-0.063871466	-0.13893531	0.2878001	0.1252325	0.04022388	0.03804702	-0.088491626	-0.12871118	0.07926416	0.06994309	0.04034226	0.03768336	-0.10444806	0.045992047	0.047475606	0.0701764
-0.10265803	0.3154345	-0.23994103	-0.29033548	-0.17715912	0.05538987	0.2922412	0.35344607	-0.3190337	-0.2507819	0.101301186	-0.11134144	0.35339266	-0.218936	0.067235366	-0.31046352
0.021794109	0.009849918	-0.023308014	-0.015101784	-0.005656211	0.014544751	0.021740451	0.061683543	-0.063622914	-0.031296805	0.03903623	-0.07235053	0.04563217	0.024261177	0.027390162	-0.026419917
-0.03120565	-0.028575443	0.24645434	0.041404586	-0.031833082	0.018206706	-0.008593667	-0.03627099	0.06568372	-0.001945691	0.059190877	-0.03488074	-0.06881954	0.10435242	-0.002484298	0.027309816
-0.22216216	0.27552807	0.056636516	-0.17267746	-0.24353093	0.11939561	0.26461092	0.36758855	-0.26993835	-0.28849107	0.17794369	-0.25529552	0.2571441	-0.22424285	0.24706893	-0.25620195
0.046088517	-0.028460683	0.029938253	0.06405796	-0.0015443623	-0.017942319	-0.05054971	-0.050391432	0.04700244	-0.00096596725	-0.0076157763	-0.0062067835	-0.051284652	0.102975406	0.024168268	-0.012172401
-0.25580633	0.23473136	0.55369496	-0.2222198	-0.24649742	0.29265952	0.1842905	0.31544164	-0.25292045	-0.2226766	0.23965408	-0.30544883	0.20483246	-0.1478748	0.23664747	-0.30136746
-0.08042437	-0.0023147098	0.16904542	-0.036612414	-0.038550958	0.07906113	-0.0066424594	0.030638449	0.021076301	-0.049441915	0.05535071	-0.027476197	-0.036605272	-0.012069185	0.042108733	-0.028764708
-0.09983275	0.2866272	0.018441295	-0.20945472	-0.24599844	0.147217	0.24297155	0.34552157	-0.32942757	-0.25377515	0.107662655	-0.2069108	0.30282152	-0.19508775	0.19500868	-0.3141398
0.004186029	0.0065995557	0.07764443	-0.010356751	-0.04850608	-0.025367396	-0.06635584	-0.059951648	0.046931226	0.010726072	0.058313712	0.0097930655	0.0039230557	-0.007665627	-0.0435889	0.0667497
-0.00095125724	0.20151313	-0.42777905	-0.16901211	-0.09174538	-0.095604554	0.15250511	0.21666239	-0.22716653	-0.23240183	-0.124613516	-0.043608237	0.2297538	-0.12981029	0.03072427	-0.16834113
0.099127375	-0.23784211	0.19898437	0.2339063	0.16035636	-0.10107341	-0.18313381	-0.28440067	0.29144105	0.272155	-0.15498234	0.19564728	-0.26429015	0.22939798	-0.11421656	0.25750527
0.021066645	0.03822143	0.017543275	-0.039580613	-0.004874098	-0.0072807022	-0.021184832	0.0061411937	0.0063162926	0.010802188	0.021411989	-0.061130222	-0.011467772	0.01535314	0.07325117	-0.018026605
0.014697158	-0.025916606	0.20329922	-0.00022680013	-0.00062894693	0.06342602	0.018705046	0.038696114	0.055863313	0.0071915323	0.004709982	-0.0452838	-0.038326386	-0.003728791	-0.023950247	-0.029096851
0.0015746042	-0.028526163	-0.17002371	0.015128694	0.039586302	-0.014869711	-0.041056868	-0.0367214	-0.0067930496	0.0070050717	-0.068257414	0.04850182	-0.061560813	0.050471533	-0.013629022	-0.03970656
0.11191382	0.023642413	-0.3277165	-0.07075761	0.025994139	-0.10115488	0.020514006	0.106301315	-0.021038545	-0.027913293	-0.07476245	0.05577238	0.11271491	-0.056165945	-0.111346245	-0.10314516
-0.056439828	-0.029874232	0.14388265	0.0050227367	-0.013822518	0.011337629	0.047930524	0.030489216	-0.06566623	-0.019111302	0.052455638	-0.054509215	-0.0050038933	-0.04217542	0.057151232	-0.02605109
-0.17733695	0.14070632	0.6350071	-0.1302135	-0.1401642	0.25294536	0.12910753	0.14402077	-0.1326364	-0.11209602	0.17251754	-0.17958337	0.14029495	-0.06635527	0.28650233	-0.12444956
-0.10535086	0.0662644	0.23861586	-0.019899407	-0.1290923	0.05099856	0.07241767	0.02582399	-0.097576976	-0.05959271	0.15185896	-0.108006194	0.051558312	-0.012879801	0.057570763	-0.055940792
0.016798545	-0.03925194	0.265711	0.083117716	0.03567456	0.05409918	-0.032959808	-0.020053636	0.11488527	0.11152991	0.02798817	0.026106574	-0.028276706	0.03106382	-0.0056979945	0.018465191
-0.10871367	-0.055047162	0.34918872	-0.01259513	-0.03995761	0.1364109	-0.0424697	-0.039584767	-0.008332074	0.006931256	0.019098574	-0.07251997	-0.060312785	0.058438417	0.08481272	0.008124033
-0.13251862	0.028983397	0.41681373	-0.00990562	-0.09024068	0.09590954	-0.013676263	-0.01294121	0.040847942	-0.033607226	0.1408739	-0.124630585	-0.023894235	-0.009401424	0.07545545	-0.025280487
